fips,state,state_abbr,region,year,disease,age_group,cases,population,rate
27,Minnesota,MN,Midwest,2013,Gonorrhea,15-29,2922.0,1085590.0,269.2
27,Minnesota,MN,Midwest,2013,P&S Syphilis,15-29,77.0,1085590.0,7.1
27,Minnesota,MN,Midwest,2014,Chlamydia,15-29,16614.0,1086143.0,1529.6
27,Minnesota,MN,Midwest,2014,Gonorrhea,15-29,2901.0,1086143.0,267.1
27,Minnesota,MN,Midwest,2014,P&S Syphilis,15-29,113.0,1086143.0,10.4
27,Minnesota,MN,Midwest,2015,Chlamydia,15-29,17417.0,1084644.0,1605.8
27,Minnesota,MN,Midwest,2015,Gonorrhea,15-29,2776.0,1084644.0,255.9
27,Minnesota,MN,Midwest,2015,P&S Syphilis,15-29,81.0,1084644.0,7.5
27,Minnesota,MN,Midwest,2016,Chlamydia,15-29,18556.0,1087019.0,1707.1
27,Minnesota,MN,Midwest,2016,Gonorrhea,15-29,3503.0,1087019.0,322.3
27,Minnesota,MN,Midwest,2016,P&S Syphilis,15-29,112.0,1087019.0,10.3
27,Minnesota,MN,Midwest,2017,Chlamydia,15-29,18939.0,1089035.0,1739.1
27,Minnesota,MN,Midwest,2017,Gonorrhea,15-29,4262.0,1089035.0,391.4
27,Minnesota,MN,Midwest,2017,P&S Syphilis,15-29,138.0,1089035.0,12.7
27,Minnesota,MN,Midwest,2018,Chlamydia,15-29,18756.0,1092622.0,1716.6
27,Minnesota,MN,Midwest,2018,Gonorrhea,15-29,4797.0,1092622.0,439.0
27,Minnesota,MN,Midwest,2018,P&S Syphilis,15-29,115.0,1092622.0,10.5
27,Minnesota,MN,Midwest,2019,Chlamydia,15-29,19386.0,1095863.0,1769.0
27,Minnesota,MN,Midwest,2019,Gonorrhea,15-29,4850.0,1095863.0,442.6
27,Minnesota,MN,Midwest,2019,P&S Syphilis,15-29,170.0,1095863.0,15.5
27,Minnesota,MN,Midwest,2020,Chlamydia,15-29,17551.0,1097643.0,1599.0
27,Minnesota,MN,Midwest,2020,Gonorrhea,15-29,6348.0,1097643.0,578.3
27,Minnesota,MN,Midwest,2020,P&S Syphilis,15-29,158.0,1097643.0,14.4
27,Minnesota,MN,Midwest,2021,Chlamydia,15-29,17366.0,1095795.0,1584.8
27,Minnesota,MN,Midwest,2021,Gonorrhea,15-29,5580.0,1095795.0,509.2
27,Minnesota,MN,Midwest,2021,P&S Syphilis,15-29,185.0,1095795.0,16.9
27,Minnesota,MN,Midwest,2022,Chlamydia,15-29,16699.0,1107049.0,1508.4
27,Minnesota,MN,Midwest,2022,Gonorrhea,15-29,4729.0,1107049.0,427.2
27,Minnesota,MN,Midwest,2022,P&S Syphilis,15-29,197.0,1107049.0,17.8
27,Minnesota,MN,Midwest,2023,Chlamydia,15-29,16482.0,1100722.0,1497.4
27,Minnesota,MN,Midwest,2023,Gonorrhea,15-29,4359.0,1100722.0,396.0
27,Minnesota,MN,Midwest,2023,P&S Syphilis,15-29,144.0,1100722.0,13.1
28,Mississippi,MS,South,2013,Chlamydia,15-29,15468.0,631791.0,2448.3
28,Mississippi,MS,South,2013,Gonorrhea,15-29,4212.0,631791.0,666.7
28,Mississippi,MS,South,2013,P&S Syphilis,15-29,43.0,631791.0,6.8
28,Mississippi,MS,South,2014,Chlamydia,15-29,17382.0,630939.0,2754.9
28,Mississippi,MS,South,2014,Gonorrhea,15-29,4690.0,630939.0,743.3
28,Mississippi,MS,South,2014,P&S Syphilis,15-29,138.0,630939.0,21.9
28,Mississippi,MS,South,2015,Chlamydia,15-29,15348.0,629174.0,2439.4
28,Mississippi,MS,South,2015,Gonorrhea,15-29,4815.0,629174.0,765.3
28,Mississippi,MS,South,2015,P&S Syphilis,15-29,133.0,629174.0,21.1
28,Mississippi,MS,South,2016,Chlamydia,15-29,17701.0,627210.0,2822.2
28,Mississippi,MS,South,2016,Gonorrhea,15-29,5785.0,627210.0,922.3
28,Mississippi,MS,South,2016,P&S Syphilis,15-29,205.0,627210.0,32.7
28,Mississippi,MS,South,2017,Chlamydia,15-29,18598.0,625224.0,2974.6
28,Mississippi,MS,South,2017,Gonorrhea,15-29,7203.0,625224.0,1152.1
28,Mississippi,MS,South,2017,P&S Syphilis,15-29,176.0,625224.0,28.1
28,Mississippi,MS,South,2018,Chlamydia,15-29,19402.0,616697.0,3146.1
28,Mississippi,MS,South,2018,Gonorrhea,15-29,7509.0,616697.0,1217.6
28,Mississippi,MS,South,2018,P&S Syphilis,15-29,293.0,616697.0,47.5
28,Mississippi,MS,South,2019,Chlamydia,15-29,21900.0,609854.0,3591.0
28,Mississippi,MS,South,2019,Gonorrhea,15-29,9372.0,609854.0,1536.8
28,Mississippi,MS,South,2019,P&S Syphilis,15-29,385.0,609854.0,63.1
28,Mississippi,MS,South,2020,Chlamydia,15-29,20561.0,597861.0,3439.1
28,Mississippi,MS,South,2020,Gonorrhea,15-29,10411.0,597861.0,1741.4
28,Mississippi,MS,South,2020,P&S Syphilis,15-29,438.0,597861.0,73.3
28,Mississippi,MS,South,2021,Chlamydia,15-29,18813.0,592730.0,3174.0
28,Mississippi,MS,South,2021,Gonorrhea,15-29,9501.0,592730.0,1602.9
28,Mississippi,MS,South,2021,P&S Syphilis,15-29,413.0,592730.0,69.7
28,Mississippi,MS,South,2022,Chlamydia,15-29,19359.0,602569.0,3212.7
28,Mississippi,MS,South,2022,Gonorrhea,15-29,8136.0,602569.0,1350.2
28,Mississippi,MS,South,2022,P&S Syphilis,15-29,401.0,602569.0,66.5
28,Mississippi,MS,South,2023,Chlamydia,15-29,17237.0,595874.0,2892.7
28,Mississippi,MS,South,2023,Gonorrhea,15-29,5513.0,595874.0,925.2
28,Mississippi,MS,South,2023,P&S Syphilis,15-29,366.0,595874.0,61.4
29,Missouri,MO,Midwest,2013,Chlamydia,15-29,23754.0,1231401.0,1929.0
29,Missouri,MO,Midwest,2013,Gonorrhea,15-29,5833.0,1231401.0,473.7
29,Missouri,MO,Midwest,2013,P&S Syphilis,15-29,127.0,1231401.0,10.3
29,Missouri,MO,Midwest,2014,Chlamydia,15-29,24114.0,1230507.0,1959.7
29,Missouri,MO,Midwest,2014,Gonorrhea,15-29,5712.0,1230507.0,464.2
29,Missouri,MO,Midwest,2014,P&S Syphilis,15-29,126.0,1230507.0,10.2
29,Missouri,MO,Midwest,2015,Chlamydia,15-29,24712.0,1230769.0,2007.9
29,Missouri,MO,Midwest,2015,Gonorrhea,15-29,6653.0,1230769.0,540.6
29,Missouri,MO,Midwest,2015,P&S Syphilis,15-29,136.0,1230769.0,11.1
29,Missouri,MO,Midwest,2016,Chlamydia,15-29,26059.0,1227808.0,2122.4
29,Missouri,MO,Midwest,2016,Gonorrhea,15-29,8213.0,1227808.0,668.9
29,Missouri,MO,Midwest,2016,P&S Syphilis,15-29,201.0,1227808.0,16.4
29,Missouri,MO,Midwest,2017,Chlamydia,15-29,27525.0,1227105.0,2243.1
29,Missouri,MO,Midwest,2017,Gonorrhea,15-29,9046.0,1227105.0,737.2
29,Missouri,MO,Midwest,2017,P&S Syphilis,15-29,214.0,1227105.0,17.4
29,Missouri,MO,Midwest,2018,Chlamydia,15-29,29020.0,1224536.0,2369.9
29,Missouri,MO,Midwest,2018,Gonorrhea,15-29,10012.0,1224536.0,817.6
29,Missouri,MO,Midwest,2018,P&S Syphilis,15-29,343.0,1224536.0,28.0
29,Missouri,MO,Midwest,2019,Chlamydia,15-29,28393.0,1219865.0,2327.6
29,Missouri,MO,Midwest,2019,Gonorrhea,15-29,10030.0,1219865.0,822.2
29,Missouri,MO,Midwest,2019,P&S Syphilis,15-29,305.0,1219865.0,25.0
29,Missouri,MO,Midwest,2020,Chlamydia,15-29,26229.0,1207935.0,2171.4
29,Missouri,MO,Midwest,2020,Gonorrhea,15-29,11008.0,1207935.0,911.3
29,Missouri,MO,Midwest,2020,P&S Syphilis,15-29,324.0,1207935.0,26.8
29,Missouri,MO,Midwest,2021,Chlamydia,15-29,25641.0,1205098.0,2127.7
29,Missouri,MO,Midwest,2021,Gonorrhea,15-29,9746.0,1205098.0,808.7
29,Missouri,MO,Midwest,2021,P&S Syphilis,15-29,462.0,1205098.0,38.3
29,Missouri,MO,Midwest,2022,Chlamydia,15-29,25775.0,1221868.0,2109.5
29,Missouri,MO,Midwest,2022,Gonorrhea,15-29,9610.0,1221868.0,786.5
29,Missouri,MO,Midwest,2022,P&S Syphilis,15-29,491.0,1221868.0,40.2
29,Missouri,MO,Midwest,2023,Chlamydia,15-29,24397.0,1210316.0,2015.8
29,Missouri,MO,Midwest,2023,Gonorrhea,15-29,7803.0,1210316.0,644.7
29,Missouri,MO,Midwest,2023,P&S Syphilis,15-29,423.0,1210316.0,34.9
30,Montana,MT,West,2013,Chlamydia,15-29,3296.0,200976.0,1640.0
30,Montana,MT,West,2013,Gonorrhea,15-29,171.0,200976.0,85.1
30,Montana,MT,West,2013,P&S Syphilis,15-29,3.0,200976.0,1.5
30,Montana,MT,West,2014,Chlamydia,15-29,3583.0,201805.0,1775.5
30,Montana,MT,West,2014,Gonorrhea,15-29,289.0,201805.0,143.2
30,Montana,MT,West,2014,P&S Syphilis,15-29,5.0,201805.0,2.5
30,Montana,MT,West,2015,Chlamydia,15-29,3576.0,202819.0,1763.1
30,Montana,MT,West,2015,Gonorrhea,15-29,587.0,202819.0,289.4
30,Montana,MT,West,2015,P&S Syphilis,15-29,7.0,202819.0,3.5
30,Montana,MT,West,2016,Chlamydia,15-29,3712.0,204674.0,1813.6
30,Montana,MT,West,2016,Gonorrhea,15-29,575.0,204674.0,280.9
30,Montana,MT,West,2016,P&S Syphilis,15-29,7.0,204674.0,3.4
30,Montana,MT,West,2017,Chlamydia,15-29,3718.0,206796.0,1797.9
30,Montana,MT,West,2017,Gonorrhea,15-29,497.0,206796.0,240.3
30,Montana,MT,West,2017,P&S Syphilis,15-29,19.0,206796.0,9.2
30,Montana,MT,West,2018,Chlamydia,15-29,4006.0,207421.0,1931.3
30,Montana,MT,West,2018,Gonorrhea,15-29,673.0,207421.0,324.5
30,Montana,MT,West,2018,P&S Syphilis,15-29,18.0,207421.0,8.7
30,Montana,MT,West,2019,Chlamydia,15-29,3786.0,207567.0,1824.0
30,Montana,MT,West,2019,Gonorrhea,15-29,882.0,207567.0,424.9
30,Montana,MT,West,2019,P&S Syphilis,15-29,29.0,207567.0,14.0
30,Montana,MT,West,2020,Chlamydia,15-29,3258.0,208610.0,1561.8
30,Montana,MT,West,2020,Gonorrhea,15-29,894.0,208610.0,428.6
30,Montana,MT,West,2020,P&S Syphilis,15-29,14.0,208610.0,6.7
30,Montana,MT,West,2021,Chlamydia,15-29,3274.0,212969.0,1537.3
30,Montana,MT,West,2021,Gonorrhea,15-29,716.0,212969.0,336.2
30,Montana,MT,West,2021,P&S Syphilis,15-29,31.0,212969.0,14.6
30,Montana,MT,West,2022,Chlamydia,15-29,3198.0,219498.0,1457.0
30,Montana,MT,West,2022,Gonorrhea,15-29,612.0,219498.0,278.8
30,Montana,MT,West,2022,P&S Syphilis,15-29,132.0,219498.0,60.1
30,Montana,MT,West,2023,Chlamydia,15-29,2812.0,217776.0,1291.2
30,Montana,MT,West,2023,Gonorrhea,15-29,382.0,217776.0,175.4
30,Montana,MT,West,2023,P&S Syphilis,15-29,108.0,217776.0,49.6
31,Nebraska,NE,Midwest,2013,Chlamydia,15-29,6274.0,386348.0,1623.9
31,Nebraska,NE,Midwest,2013,Gonorrhea,15-29,1027.0,386348.0,265.8
31,Nebraska,NE,Midwest,2013,P&S Syphilis,15-29,27.0,386348.0,7.0
31,Nebraska,NE,Midwest,2014,Chlamydia,15-29,6406.0,388649.0,1648.3
31,Nebraska,NE,Midwest,2014,Gonorrhea,15-29,1067.0,388649.0,274.5
31,Nebraska,NE,Midwest,2014,P&S Syphilis,15-29,24.0,388649.0,6.2
31,Nebraska,NE,Midwest,2015,Chlamydia,15-29,6636.0,389366.0,1704.3
31,Nebraska,NE,Midwest,2015,Gonorrhea,15-29,1212.0,389366.0,311.3
31,Nebraska,NE,Midwest,2015,P&S Syphilis,15-29,22.0,389366.0,5.7
31,Nebraska,NE,Midwest,2016,Chlamydia,15-29,6872.0,392161.0,1752.3
31,Nebraska,NE,Midwest,2016,Gonorrhea,15-29,1482.0,392161.0,377.9
31,Nebraska,NE,Midwest,2016,P&S Syphilis,15-29,28.0,392161.0,7.1
31,Nebraska,NE,Midwest,2017,Chlamydia,15-29,7087.0,393906.0,1799.2
31,Nebraska,NE,Midwest,2017,Gonorrhea,15-29,1741.0,393906.0,442.0
31,Nebraska,NE,Midwest,2017,P&S Syphilis,15-29,19.0,393906.0,4.8
31,Nebraska,NE,Midwest,2018,Chlamydia,15-29,6637.0,395753.0,1677.1
31,Nebraska,NE,Midwest,2018,Gonorrhea,15-29,1719.0,395753.0,434.4
31,Nebraska,NE,Midwest,2018,P&S Syphilis,15-29,47.0,395753.0,11.9
31,Nebraska,NE,Midwest,2019,Chlamydia,15-29,7696.0,397906.0,1934.1
31,Nebraska,NE,Midwest,2019,Gonorrhea,15-29,1956.0,397906.0,491.6
31,Nebraska,NE,Midwest,2019,P&S Syphilis,15-29,70.0,397906.0,17.6
31,Nebraska,NE,Midwest,2020,Chlamydia,15-29,7306.0,400886.0,1822.5
31,Nebraska,NE,Midwest,2020,Gonorrhea,15-29,2165.0,400886.0,540.1
31,Nebraska,NE,Midwest,2020,P&S Syphilis,15-29,53.0,400886.0,13.2
31,Nebraska,NE,Midwest,2021,Chlamydia,15-29,7275.0,402540.0,1807.3
31,Nebraska,NE,Midwest,2021,Gonorrhea,15-29,1898.0,402540.0,471.5
31,Nebraska,NE,Midwest,2021,P&S Syphilis,15-29,96.0,402540.0,23.8
31,Nebraska,NE,Midwest,2022,Chlamydia,15-29,7737.0,407054.0,1900.7
31,Nebraska,NE,Midwest,2022,Gonorrhea,15-29,1598.0,407054.0,392.6
31,Nebraska,NE,Midwest,2022,P&S Syphilis,15-29,77.0,407054.0,18.9
31,Nebraska,NE,Midwest,2023,Chlamydia,15-29,7417.0,406412.0,1825.0
31,Nebraska,NE,Midwest,2023,Gonorrhea,15-29,1338.0,406412.0,329.2
31,Nebraska,NE,Midwest,2023,P&S Syphilis,15-29,69.0,406412.0,17.0
32,Nevada,NV,West,2013,Chlamydia,15-29,9537.0,558154.0,1708.7
32,Nevada,NV,West,2013,Gonorrhea,15-29,1810.0,558154.0,324.3
32,Nevada,NV,West,2013,P&S Syphilis,15-29,100.0,558154.0,17.9
32,Nevada,NV,West,2014,Chlamydia,15-29,9625.0,563094.0,1709.3
32,Nevada,NV,West,2014,Gonorrhea,15-29,2024.0,563094.0,359.4
32,Nevada,NV,West,2014,P&S Syphilis,15-29,165.0,563094.0,29.3
32,Nevada,NV,West,2015,Chlamydia,15-29,10232.0,569020.0,1798.2
32,Nevada,NV,West,2015,Gonorrhea,15-29,2272.0,569020.0,399.3
32,Nevada,NV,West,2015,P&S Syphilis,15-29,173.0,569020.0,30.4
32,Nevada,NV,West,2016,Chlamydia,15-29,11568.0,575809.0,2009.0
32,Nevada,NV,West,2016,Gonorrhea,15-29,2718.0,575809.0,472.0
32,Nevada,NV,West,2016,P&S Syphilis,15-29,204.0,575809.0,35.4
32,Nevada,NV,West,2017,Chlamydia,15-29,12653.0,582547.0,2172.0
32,Nevada,NV,West,2017,Gonorrhea,15-29,3274.0,582547.0,562.0
32,Nevada,NV,West,2017,P&S Syphilis,15-29,226.0,582547.0,38.8
32,Nevada,NV,West,2018,Chlamydia,15-29,13474.0,589261.0,2286.6
32,Nevada,NV,West,2018,Gonorrhea,15-29,3978.0,589261.0,675.1
32,Nevada,NV,West,2018,P&S Syphilis,15-29,272.0,589261.0,46.2
32,Nevada,NV,West,2019,Chlamydia,15-29,13586.0,594584.0,2285.0
32,Nevada,NV,West,2019,Gonorrhea,15-29,3725.0,594584.0,626.5
32,Nevada,NV,West,2019,P&S Syphilis,15-29,305.0,594584.0,51.3
32,Nevada,NV,West,2020,Chlamydia,15-29,10221.0,590567.0,1730.7
32,Nevada,NV,West,2020,Gonorrhea,15-29,3350.0,590567.0,567.3
32,Nevada,NV,West,2020,P&S Syphilis,15-29,261.0,590567.0,44.2
32,Nevada,NV,West,2021,Chlamydia,15-29,9279.0,592877.0,1565.1
32,Nevada,NV,West,2021,Gonorrhea,15-29,3937.0,592877.0,664.1
32,Nevada,NV,West,2021,P&S Syphilis,15-29,257.0,592877.0,43.3
32,Nevada,NV,West,2022,Chlamydia,15-29,11325.0,607877.0,1863.0
32,Nevada,NV,West,2022,Gonorrhea,15-29,3840.0,607877.0,631.7
32,Nevada,NV,West,2022,P&S Syphilis,15-29,300.0,607877.0,49.4
32,Nevada,NV,West,2023,Chlamydia,15-29,10822.0,597489.0,1811.2
32,Nevada,NV,West,2023,Gonorrhea,15-29,3318.0,597489.0,555.3
32,Nevada,NV,West,2023,P&S Syphilis,15-29,228.0,597489.0,38.2
33,New Hampshire,NH,Northeast,2013,Chlamydia,15-29,2730.0,257244.0,1061.2
33,New Hampshire,NH,Northeast,2013,Gonorrhea,15-29,71.0,257244.0,27.6
33,New Hampshire,NH,Northeast,2013,P&S Syphilis,15-29,9.0,257244.0,3.5
33,New Hampshire,NH,Northeast,2014,Chlamydia,15-29,3052.0,260270.0,1172.6
33,New Hampshire,NH,Northeast,2014,Gonorrhea,15-29,151.0,260270.0,58.0
33,New Hampshire,NH,Northeast,2014,P&S Syphilis,15-29,12.0,260270.0,4.6
33,New Hampshire,NH,Northeast,2015,Chlamydia,15-29,2632.0,260362.0,1010.9
33,New Hampshire,NH,Northeast,2015,Gonorrhea,15-29,144.0,260362.0,55.3
33,New Hampshire,NH,Northeast,2015,P&S Syphilis,15-29,14.0,260362.0,5.4
33,New Hampshire,NH,Northeast,2016,Chlamydia,15-29,2991.0,260756.0,1147.0
33,New Hampshire,NH,Northeast,2016,Gonorrhea,15-29,240.0,260756.0,92.0
33,New Hampshire,NH,Northeast,2016,P&S Syphilis,15-29,9.0,260756.0,3.5
33,New Hampshire,NH,Northeast,2017,Chlamydia,15-29,3766.0,261141.0,1442.1
33,New Hampshire,NH,Northeast,2017,Gonorrhea,15-29,263.0,261141.0,100.7
33,New Hampshire,NH,Northeast,2017,P&S Syphilis,15-29,14.0,261141.0,5.4
33,New Hampshire,NH,Northeast,2018,Chlamydia,15-29,3157.0,259780.0,1215.3
33,New Hampshire,NH,Northeast,2018,Gonorrhea,15-29,320.0,259780.0,123.2
33,New Hampshire,NH,Northeast,2018,P&S Syphilis,15-29,34.0,259780.0,13.1
33,New Hampshire,NH,Northeast,2019,Chlamydia,15-29,2962.0,259269.0,1142.4
33,New Hampshire,NH,Northeast,2019,Gonorrhea,15-29,228.0,259269.0,87.9
33,New Hampshire,NH,Northeast,2019,P&S Syphilis,15-29,18.0,259269.0,6.9
33,New Hampshire,NH,Northeast,2020,Chlamydia,15-29,2399.0,259101.0,925.9
33,New Hampshire,NH,Northeast,2020,Gonorrhea,15-29,241.0,259101.0,93.0
33,New Hampshire,NH,Northeast,2020,P&S Syphilis,15-29,18.0,259101.0,6.9
33,New Hampshire,NH,Northeast,2021,Chlamydia,15-29,2446.0,259219.0,943.6
33,New Hampshire,NH,Northeast,2021,Gonorrhea,15-29,333.0,259219.0,128.5
33,New Hampshire,NH,Northeast,2021,P&S Syphilis,15-29,23.0,259219.0,8.9
33,New Hampshire,NH,Northeast,2022,Chlamydia,15-29,2255.0,255886.0,881.3
33,New Hampshire,NH,Northeast,2022,Gonorrhea,15-29,349.0,255886.0,136.4
33,New Hampshire,NH,Northeast,2022,P&S Syphilis,15-29,21.0,255886.0,8.2
33,New Hampshire,NH,Northeast,2023,Chlamydia,15-29,2156.0,253480.0,850.6
33,New Hampshire,NH,Northeast,2023,Gonorrhea,15-29,329.0,253480.0,129.8
33,New Hampshire,NH,Northeast,2023,P&S Syphilis,15-29,17.0,253480.0,6.7
34,New Jersey,NJ,Northeast,2013,Chlamydia,15-29,23613.0,1698278.0,1390.4
34,New Jersey,NJ,Northeast,2013,Gonorrhea,15-29,5085.0,1698278.0,299.4
34,New Jersey,NJ,Northeast,2013,P&S Syphilis,15-29,87.0,1698278.0,5.1
34,New Jersey,NJ,Northeast,2014,Chlamydia,15-29,24588.0,1696640.0,1449.2
34,New Jersey,NJ,Northeast,2014,Gonorrhea,15-29,4845.0,1696640.0,285.6
34,New Jersey,NJ,Northeast,2014,P&S Syphilis,15-29,120.0,1696640.0,7.1
34,New Jersey,NJ,Northeast,2015,Chlamydia,15-29,25601.0,1694792.0,1510.6
34,New Jersey,NJ,Northeast,2015,Gonorrhea,15-29,5001.0,1694792.0,295.1
34,New Jersey,NJ,Northeast,2015,P&S Syphilis,15-29,178.0,1694792.0,10.5
34,New Jersey,NJ,Northeast,2016,Chlamydia,15-29,28298.0,1689337.0,1675.1
34,New Jersey,NJ,Northeast,2016,Gonorrhea,15-29,5488.0,1689337.0,324.9
34,New Jersey,NJ,Northeast,2016,P&S Syphilis,15-29,208.0,1689337.0,12.3
34,New Jersey,NJ,Northeast,2017,Chlamydia,15-29,28643.0,1688872.0,1696.0
34,New Jersey,NJ,Northeast,2017,Gonorrhea,15-29,6141.0,1688872.0,363.6
34,New Jersey,NJ,Northeast,2017,P&S Syphilis,15-29,230.0,1688872.0,13.6
34,New Jersey,NJ,Northeast,2018,Chlamydia,15-29,29758.0,1681865.0,1769.3
34,New Jersey,NJ,Northeast,2018,Gonorrhea,15-29,5828.0,1681865.0,346.5
34,New Jersey,NJ,Northeast,2018,P&S Syphilis,15-29,255.0,1681865.0,15.2
34,New Jersey,NJ,Northeast,2019,Chlamydia,15-29,30805.0,1672782.0,1841.5
34,New Jersey,NJ,Northeast,2019,Gonorrhea,15-29,6421.0,1672782.0,383.9
34,New Jersey,NJ,Northeast,2019,P&S Syphilis,15-29,302.0,1672782.0,18.1
34,New Jersey,NJ,Northeast,2020,Chlamydia,15-29,26031.0,1727778.0,1506.6
34,New Jersey,NJ,Northeast,2020,Gonorrhea,15-29,6877.0,1727778.0,398.0
34,New Jersey,NJ,Northeast,2020,P&S Syphilis,15-29,310.0,1727778.0,17.9
34,New Jersey,NJ,Northeast,2021,Chlamydia,15-29,26536.0,1717599.0,1544.9
34,New Jersey,NJ,Northeast,2021,Gonorrhea,15-29,6849.0,1717599.0,398.8
34,New Jersey,NJ,Northeast,2021,P&S Syphilis,15-29,383.0,1717599.0,22.3
34,New Jersey,NJ,Northeast,2022,Chlamydia,15-29,25900.0,1730768.0,1496.4
34,New Jersey,NJ,Northeast,2022,Gonorrhea,15-29,6097.0,1730768.0,352.3
34,New Jersey,NJ,Northeast,2022,P&S Syphilis,15-29,428.0,1730768.0,24.7
34,New Jersey,NJ,Northeast,2023,Chlamydia,15-29,27303.0,1709930.0,1596.7
34,New Jersey,NJ,Northeast,2023,Gonorrhea,15-29,6387.0,1709930.0,373.5
34,New Jersey,NJ,Northeast,2023,P&S Syphilis,15-29,276.0,1709930.0,16.1
35,New Mexico,NM,West,2013,Chlamydia,15-29,9978.0,437008.0,2283.3
35,New Mexico,NM,West,2013,Gonorrhea,15-29,1288.0,437008.0,294.7
35,New Mexico,NM,West,2013,P&S Syphilis,15-29,43.0,437008.0,9.8
35,New Mexico,NM,West,2014,Chlamydia,15-29,9390.0,434611.0,2160.6
35,New Mexico,NM,West,2014,Gonorrhea,15-29,1532.0,434611.0,352.5
35,New Mexico,NM,West,2014,P&S Syphilis,15-29,62.0,434611.0,14.3
35,New Mexico,NM,West,2015,Chlamydia,15-29,10162.0,432305.0,2350.7
35,New Mexico,NM,West,2015,Gonorrhea,15-29,1637.0,432305.0,378.7
35,New Mexico,NM,West,2015,P&S Syphilis,15-29,58.0,432305.0,13.4
35,New Mexico,NM,West,2016,Chlamydia,15-29,10461.0,430647.0,2429.1
35,New Mexico,NM,West,2016,Gonorrhea,15-29,2192.0,430647.0,509.0
35,New Mexico,NM,West,2016,P&S Syphilis,15-29,97.0,430647.0,22.5
35,New Mexico,NM,West,2017,Chlamydia,15-29,10766.0,428290.0,2513.7
35,New Mexico,NM,West,2017,Gonorrhea,15-29,2714.0,428290.0,633.7
35,New Mexico,NM,West,2017,P&S Syphilis,15-29,91.0,428290.0,21.2
35,New Mexico,NM,West,2018,Chlamydia,15-29,10904.0,425674.0,2561.6
35,New Mexico,NM,West,2018,Gonorrhea,15-29,3004.0,425674.0,705.7
35,New Mexico,NM,West,2018,P&S Syphilis,15-29,104.0,425674.0,24.4
35,New Mexico,NM,West,2019,Chlamydia,15-29,11047.0,424091.0,2604.9
35,New Mexico,NM,West,2019,Gonorrhea,15-29,2598.0,424091.0,612.6
35,New Mexico,NM,West,2019,P&S Syphilis,15-29,184.0,424091.0,43.4
35,New Mexico,NM,West,2020,Chlamydia,15-29,9339.0,424814.0,2198.4
35,New Mexico,NM,West,2020,Gonorrhea,15-29,2367.0,424814.0,557.2
35,New Mexico,NM,West,2020,P&S Syphilis,15-29,181.0,424814.0,42.6
35,New Mexico,NM,West,2021,Chlamydia,15-29,9335.0,422530.0,2209.3
35,New Mexico,NM,West,2021,Gonorrhea,15-29,2583.0,422530.0,611.3
35,New Mexico,NM,West,2021,P&S Syphilis,15-29,242.0,422530.0,57.3
35,New Mexico,NM,West,2022,Chlamydia,15-29,8215.0,429532.0,1912.5
35,New Mexico,NM,West,2022,Gonorrhea,15-29,2102.0,429532.0,489.4
35,New Mexico,NM,West,2022,P&S Syphilis,15-29,225.0,429532.0,52.4
35,New Mexico,NM,West,2023,Chlamydia,15-29,7931.0,421998.0,1879.4
35,New Mexico,NM,West,2023,Gonorrhea,15-29,1726.0,421998.0,409.0
35,New Mexico,NM,West,2023,P&S Syphilis,15-29,235.0,421998.0,55.7
36,New York,NY,Northeast,2013,Chlamydia,15-29,77095.0,4157765.0,1854.2
36,New York,NY,Northeast,2013,Gonorrhea,15-29,13799.0,4157765.0,331.9
36,New York,NY,Northeast,2013,P&S Syphilis,15-29,589.0,4157765.0,14.2
36,New York,NY,Northeast,2014,Chlamydia,15-29,78322.0,4140450.0,1891.6
36,New York,NY,Northeast,2014,Gonorrhea,15-29,13878.0,4140450.0,335.2
36,New York,NY,Northeast,2014,P&S Syphilis,15-29,692.0,4140450.0,16.7
36,New York,NY,Northeast,2015,Chlamydia,15-29,80797.0,4108378.0,1966.6
36,New York,NY,Northeast,2015,Gonorrhea,15-29,16467.0,4108378.0,400.8
36,New York,NY,Northeast,2015,P&S Syphilis,15-29,885.0,4108378.0,21.5
36,New York,NY,Northeast,2016,Chlamydia,15-29,84291.0,4069675.0,2071.2
36,New York,NY,Northeast,2016,Gonorrhea,15-29,18085.0,4069675.0,444.4
36,New York,NY,Northeast,2016,P&S Syphilis,15-29,1068.0,4069675.0,26.2
36,New York,NY,Northeast,2017,Chlamydia,15-29,89257.0,4020355.0,2220.1
36,New York,NY,Northeast,2017,Gonorrhea,15-29,20722.0,4020355.0,515.4
36,New York,NY,Northeast,2017,P&S Syphilis,15-29,1014.0,4020355.0,25.2
36,New York,NY,Northeast,2018,Chlamydia,15-29,90954.0,3967319.0,2292.6
36,New York,NY,Northeast,2018,Gonorrhea,15-29,21990.0,3967319.0,554.3
36,New York,NY,Northeast,2018,P&S Syphilis,15-29,1045.0,3967319.0,26.3
36,New York,NY,Northeast,2019,Chlamydia,15-29,93152.0,3910189.0,2382.3
36,New York,NY,Northeast,2019,Gonorrhea,15-29,23671.0,3910189.0,605.4
36,New York,NY,Northeast,2019,P&S Syphilis,15-29,1115.0,3910189.0,28.5
36,New York,NY,Northeast,2020,Chlamydia,15-29,73626.0,3985195.0,1847.5
36,New York,NY,Northeast,2020,Gonorrhea,15-29,25269.0,3985195.0,634.1
