fips,state,state_abbr,region,year,disease,age_group,cases,rate,population
02,Alaska,AK,West,2017,Gonorrhea,25-29,551,877.7,62780
02,Alaska,AK,West,2017,P&S Syphilis,15-19,0,0.0,46643
02,Alaska,AK,West,2017,P&S Syphilis,20-24,4,7.3,54593
02,Alaska,AK,West,2017,P&S Syphilis,25-29,3,4.8,62780
04,Arizona,AZ,West,2017,Chlamydia,15-19,9386,2000.1,469277
04,Arizona,AZ,West,2017,Chlamydia,20-24,14461,2968.6,487132
04,Arizona,AZ,West,2017,Chlamydia,25-29,7692,1524.0,504724
04,Arizona,AZ,West,2017,Gonorrhea,15-19,1866,397.6,469277
04,Arizona,AZ,West,2017,Gonorrhea,20-24,3225,662.0,487132
04,Arizona,AZ,West,2017,Gonorrhea,25-29,2783,551.4,504724
04,Arizona,AZ,West,2017,P&S Syphilis,15-19,43,9.2,469277
04,Arizona,AZ,West,2017,P&S Syphilis,20-24,160,32.8,487132
04,Arizona,AZ,West,2017,P&S Syphilis,25-29,203,40.2,504724
05,Arkansas,AR,South,2017,Chlamydia,15-19,5487,2772.2,197929
05,Arkansas,AR,South,2017,Chlamydia,20-24,6397,3159.9,202443
05,Arkansas,AR,South,2017,Chlamydia,25-29,2886,1402.9,205717
05,Arkansas,AR,South,2017,Gonorrhea,15-19,1561,788.7,197929
05,Arkansas,AR,South,2017,Gonorrhea,20-24,1993,984.5,202443
05,Arkansas,AR,South,2017,Gonorrhea,25-29,1443,701.4,205717
05,Arkansas,AR,South,2017,P&S Syphilis,15-19,20,10.1,197929
05,Arkansas,AR,South,2017,P&S Syphilis,20-24,60,29.6,202443
05,Arkansas,AR,South,2017,P&S Syphilis,25-29,49,23.8,205717
06,California,CA,West,2017,Chlamydia,15-19,40306,1577.3,2555379
06,California,CA,West,2017,Chlamydia,20-24,76439,2778.6,2750990
06,California,CA,West,2017,Chlamydia,25-29,45924,1471.9,3120049
06,California,CA,West,2017,Gonorrhea,15-19,7260,284.1,2555379
06,California,CA,West,2017,Gonorrhea,20-24,17223,626.1,2750990
06,California,CA,West,2017,Gonorrhea,25-29,17117,548.6,3120049
06,California,CA,West,2017,P&S Syphilis,15-19,274,10.7,2555379
06,California,CA,West,2017,P&S Syphilis,20-24,1089,39.6,2750990
06,California,CA,West,2017,P&S Syphilis,25-29,1281,41.1,3120049
08,Colorado,CO,West,2017,Chlamydia,15-19,6610,1854.4,356450
08,Colorado,CO,West,2017,Chlamydia,20-24,9613,2543.0,378018
08,Colorado,CO,West,2017,Chlamydia,25-29,5239,1185.8,441811
08,Colorado,CO,West,2017,Gonorrhea,15-19,1196,335.5,356450
08,Colorado,CO,West,2017,Gonorrhea,20-24,2200,582.0,378018
08,Colorado,CO,West,2017,Gonorrhea,25-29,1929,436.6,441811
08,Colorado,CO,West,2017,P&S Syphilis,15-19,13,3.6,356450
08,Colorado,CO,West,2017,P&S Syphilis,20-24,45,11.9,378018
08,Colorado,CO,West,2017,P&S Syphilis,25-29,62,14.0,441811
09,Connecticut,CT,Northeast,2017,Chlamydia,15-19,4739,1940.7,244190
09,Connecticut,CT,Northeast,2017,Chlamydia,20-24,6779,2758.5,245750
09,Connecticut,CT,Northeast,2017,Chlamydia,25-29,3174,1441.5,220187
09,Connecticut,CT,Northeast,2017,Gonorrhea,15-19,615,251.9,244190
09,Connecticut,CT,Northeast,2017,Gonorrhea,20-24,1070,435.4,245750
09,Connecticut,CT,Northeast,2017,Gonorrhea,25-29,827,375.6,220187
09,Connecticut,CT,Northeast,2017,P&S Syphilis,15-19,9,3.7,244190
09,Connecticut,CT,Northeast,2017,P&S Syphilis,20-24,22,9.0,245750
09,Connecticut,CT,Northeast,2017,P&S Syphilis,25-29,21,9.5,220187
10,Delaware,DE,South,2017,Chlamydia,15-19,1609,2675.6,60136
10,Delaware,DE,South,2017,Chlamydia,20-24,2001,3398.6,58877
10,Delaware,DE,South,2017,Chlamydia,25-29,979,1452.3,67410
10,Delaware,DE,South,2017,Gonorrhea,15-19,312,518.8,60136
10,Delaware,DE,South,2017,Gonorrhea,20-24,487,827.1,58877
10,Delaware,DE,South,2017,Gonorrhea,25-29,387,574.1,67410
10,Delaware,DE,South,2017,P&S Syphilis,15-19,2,3.3,60136
10,Delaware,DE,South,2017,P&S Syphilis,20-24,9,15.3,58877
10,Delaware,DE,South,2017,P&S Syphilis,25-29,11,16.3,67410
11,District of Columbia,DC,South,2017,Chlamydia,15-19,1916,5216.3,36731
11,District of Columbia,DC,South,2017,Chlamydia,20-24,2741,5144.9,53276
11,District of Columbia,DC,South,2017,Chlamydia,25-29,2057,2454.4,83809
11,District of Columbia,DC,South,2017,Gonorrhea,15-19,623,1696.1,36731
11,District of Columbia,DC,South,2017,Gonorrhea,20-24,1057,1984.0,53276
11,District of Columbia,DC,South,2017,Gonorrhea,25-29,1140,1360.3,83809
11,District of Columbia,DC,South,2017,P&S Syphilis,15-19,11,29.9,36731
11,District of Columbia,DC,South,2017,P&S Syphilis,20-24,24,45.0,53276
11,District of Columbia,DC,South,2017,P&S Syphilis,25-29,64,76.4,83809
12,Florida,FL,South,2017,Chlamydia,15-19,25632,2127.6,1204738
12,Florida,FL,South,2017,Chlamydia,20-24,36783,2892.5,1271668
12,Florida,FL,South,2017,Chlamydia,25-29,19293,1354.4,1424468
12,Florida,FL,South,2017,Gonorrhea,15-19,5339,443.2,1204738
12,Florida,FL,South,2017,Gonorrhea,20-24,9086,714.5,1271668
12,Florida,FL,South,2017,Gonorrhea,25-29,7011,492.2,1424468
12,Florida,FL,South,2017,P&S Syphilis,15-19,121,10.0,1204738
12,Florida,FL,South,2017,P&S Syphilis,20-24,413,32.5,1271668
12,Florida,FL,South,2017,P&S Syphilis,25-29,498,35.0,1424468
13,Georgia,GA,South,2017,Chlamydia,15-19,18406,2547.6,722484
13,Georgia,GA,South,2017,Chlamydia,20-24,23925,3335.4,717305
13,Georgia,GA,South,2017,Chlamydia,25-29,12166,1614.9,753359
13,Georgia,GA,South,2017,Gonorrhea,15-19,4043,559.6,722484
13,Georgia,GA,South,2017,Gonorrhea,20-24,6894,961.1,717305
13,Georgia,GA,South,2017,Gonorrhea,25-29,5191,689.0,753359
13,Georgia,GA,South,2017,P&S Syphilis,15-19,71,9.8,722484
13,Georgia,GA,South,2017,P&S Syphilis,20-24,278,38.8,717305
13,Georgia,GA,South,2017,P&S Syphilis,25-29,391,51.9,753359
15,Hawaii,HI,West,2017,Chlamydia,15-19,1369,1768.7,77401
15,Hawaii,HI,West,2017,Chlamydia,20-24,2638,2823.6,93427
15,Hawaii,HI,West,2017,Chlamydia,25-29,1368,1298.4,105360
15,Hawaii,HI,West,2017,Gonorrhea,15-19,148,191.2,77401
15,Hawaii,HI,West,2017,Gonorrhea,20-24,328,351.1,93427
15,Hawaii,HI,West,2017,Gonorrhea,25-29,306,290.4,105360
15,Hawaii,HI,West,2017,P&S Syphilis,15-19,0,0.0,77401
15,Hawaii,HI,West,2017,P&S Syphilis,20-24,15,16.1,93427
15,Hawaii,HI,West,2017,P&S Syphilis,25-29,20,19.0,105360
16,Idaho,ID,West,2017,Chlamydia,15-19,1829,1499.7,121958
16,Idaho,ID,West,2017,Chlamydia,20-24,2257,1988.2,113520
16,Idaho,ID,West,2017,Chlamydia,25-29,1053,907.4,116046
16,Idaho,ID,West,2017,Gonorrhea,15-19,104,85.3,121958
16,Idaho,ID,West,2017,Gonorrhea,20-24,256,225.5,113520
16,Idaho,ID,West,2017,Gonorrhea,25-29,200,172.3,116046
16,Idaho,ID,West,2017,P&S Syphilis,15-19,3,2.5,121958
16,Idaho,ID,West,2017,P&S Syphilis,20-24,14,12.3,113520
16,Idaho,ID,West,2017,P&S Syphilis,25-29,16,13.8,116046
17,Illinois,IL,Midwest,2017,Chlamydia,15-19,19917,2385.7,834849
17,Illinois,IL,Midwest,2017,Chlamydia,20-24,28461,3302.5,861802
17,Illinois,IL,Midwest,2017,Chlamydia,25-29,13988,1549.4,902801
17,Illinois,IL,Midwest,2017,Gonorrhea,15-19,4867,583.0,834849
17,Illinois,IL,Midwest,2017,Gonorrhea,20-24,7347,852.5,861802
17,Illinois,IL,Midwest,2017,Gonorrhea,25-29,5047,559.0,902801
17,Illinois,IL,Midwest,2017,P&S Syphilis,15-19,43,5.2,834849
17,Illinois,IL,Midwest,2017,P&S Syphilis,20-24,213,24.7,861802
17,Illinois,IL,Midwest,2017,P&S Syphilis,25-29,276,30.6,902801
18,Indiana,IN,Midwest,2017,Chlamydia,15-19,9817,2150.1,456583
18,Indiana,IN,Midwest,2017,Chlamydia,20-24,13195,2782.6,474197
18,Indiana,IN,Midwest,2017,Chlamydia,25-29,6107,1353.7,451134
18,Indiana,IN,Midwest,2017,Gonorrhea,15-19,2445,535.5,456583
18,Indiana,IN,Midwest,2017,Gonorrhea,20-24,3631,765.7,474197
18,Indiana,IN,Midwest,2017,Gonorrhea,25-29,2596,575.4,451134
18,Indiana,IN,Midwest,2017,P&S Syphilis,15-19,23,5.0,456583
18,Indiana,IN,Midwest,2017,P&S Syphilis,20-24,70,14.8,474197
18,Indiana,IN,Midwest,2017,P&S Syphilis,25-29,86,19.1,451134
19,Iowa,IA,Midwest,2017,Chlamydia,15-19,3863,1807.4,213732
19,Iowa,IA,Midwest,2017,Chlamydia,20-24,5294,2316.6,228525
19,Iowa,IA,Midwest,2017,Chlamydia,25-29,2425,1208.5,200662
19,Iowa,IA,Midwest,2017,Gonorrhea,15-19,620,290.1,213732
19,Iowa,IA,Midwest,2017,Gonorrhea,20-24,1035,452.9,228525
19,Iowa,IA,Midwest,2017,Gonorrhea,25-29,835,416.1,200662
19,Iowa,IA,Midwest,2017,P&S Syphilis,15-19,6,2.8,213732
19,Iowa,IA,Midwest,2017,P&S Syphilis,20-24,16,7.0,228525
19,Iowa,IA,Midwest,2017,P&S Syphilis,25-29,20,10.0,200662
20,Kansas,KS,Midwest,2017,Chlamydia,15-19,3865,1931.1,200145
20,Kansas,KS,Midwest,2017,Chlamydia,20-24,5345,2486.2,214987
20,Kansas,KS,Midwest,2017,Chlamydia,25-29,2349,1211.6,193876
20,Kansas,KS,Midwest,2017,Gonorrhea,15-19,872,435.7,200145
20,Kansas,KS,Midwest,2017,Gonorrhea,20-24,1342,624.2,214987
20,Kansas,KS,Midwest,2017,Gonorrhea,25-29,922,475.6,193876
20,Kansas,KS,Midwest,2017,P&S Syphilis,15-19,7,3.5,200145
20,Kansas,KS,Midwest,2017,P&S Syphilis,20-24,26,12.1,214987
20,Kansas,KS,Midwest,2017,P&S Syphilis,25-29,27,13.9,193876
21,Kentucky,KY,South,2017,Chlamydia,15-19,5807,2020.5,287404
21,Kentucky,KY,South,2017,Chlamydia,20-24,7403,2440.3,303364
21,Kentucky,KY,South,2017,Chlamydia,25-29,3245,1059.0,306421
21,Kentucky,KY,South,2017,Gonorrhea,15-19,1343,467.3,287404
21,Kentucky,KY,South,2017,Gonorrhea,20-24,2117,697.8,303364
21,Kentucky,KY,South,2017,Gonorrhea,25-29,1527,498.3,306421
21,Kentucky,KY,South,2017,P&S Syphilis,15-19,5,1.7,287404
21,Kentucky,KY,South,2017,P&S Syphilis,20-24,45,14.8,303364
21,Kentucky,KY,South,2017,P&S Syphilis,25-29,63,20.6,306421
22,Louisiana,LA,South,2017,Chlamydia,15-19,11220,3754.9,298810
22,Louisiana,LA,South,2017,Chlamydia,20-24,12753,4031.7,316318
22,Louisiana,LA,South,2017,Chlamydia,25-29,5678,1632.8,347746
22,Louisiana,LA,South,2017,Gonorrhea,15-19,2812,941.1,298810
22,Louisiana,LA,South,2017,Gonorrhea,20-24,4091,1293.3,316318
22,Louisiana,LA,South,2017,Gonorrhea,25-29,2313,665.1,347746
22,Louisiana,LA,South,2017,P&S Syphilis,15-19,56,18.7,298810
22,Louisiana,LA,South,2017,P&S Syphilis,20-24,171,54.1,316318
22,Louisiana,LA,South,2017,P&S Syphilis,25-29,164,47.2,347746
23,Maine,ME,Northeast,2017,Chlamydia,15-19,1086,1380.5,78667
23,Maine,ME,Northeast,2017,Chlamydia,20-24,1768,2323.6,76089
23,Maine,ME,Northeast,2017,Chlamydia,25-29,894,1117.7,79986
23,Maine,ME,Northeast,2017,Gonorrhea,15-19,58,73.7,78667
23,Maine,ME,Northeast,2017,Gonorrhea,20-24,131,172.2,76089
23,Maine,ME,Northeast,2017,Gonorrhea,25-29,149,186.3,79986
23,Maine,ME,Northeast,2017,P&S Syphilis,15-19,1,1.3,78667
23,Maine,ME,Northeast,2017,P&S Syphilis,20-24,12,15.8,76089
23,Maine,ME,Northeast,2017,P&S Syphilis,25-29,13,16.3,79986
24,Maryland,MD,South,2017,Chlamydia,15-19,9440,2466.1,382791
24,Maryland,MD,South,2017,Chlamydia,20-24,12299,3213.1,382777
24,Maryland,MD,South,2017,Chlamydia,25-29,5994,1435.1,417671
24,Maryland,MD,South,2017,Gonorrhea,15-19,2117,553.1,382791
24,Maryland,MD,South,2017,Gonorrhea,20-24,3158,825.0,382777
24,Maryland,MD,South,2017,Gonorrhea,25-29,2367,566.7,417671
24,Maryland,MD,South,2017,P&S Syphilis,15-19,31,8.1,382791
24,Maryland,MD,South,2017,P&S Syphilis,20-24,103,26.9,382777
24,Maryland,MD,South,2017,P&S Syphilis,25-29,145,34.7,417671
25,Massachusetts,MA,Northeast,2017,Chlamydia,15-19,6678,1465.6,455650
25,Massachusetts,MA,Northeast,2017,Chlamydia,20-24,11363,2299.9,494065
25,Massachusetts,MA,Northeast,2017,Chlamydia,25-29,5718,1139.3,501887
25,Massachusetts,MA,Northeast,2017,Gonorrhea,15-19,733,160.9,455650
25,Massachusetts,MA,Northeast,2017,Gonorrhea,20-24,1915,387.6,494065
25,Massachusetts,MA,Northeast,2017,Gonorrhea,25-29,1802,359.0,501887
25,Massachusetts,MA,Northeast,2017,P&S Syphilis,15-19,13,2.9,455650
25,Massachusetts,MA,Northeast,2017,P&S Syphilis,20-24,85,17.2,494065
25,Massachusetts,MA,Northeast,2017,P&S Syphilis,25-29,127,25.3,501887
26,Michigan,MI,Midwest,2017,Chlamydia,15-19,14997,2266.4,661710
26,Michigan,MI,Midwest,2017,Chlamydia,20-24,19316,2739.6,705066
26,Michigan,MI,Midwest,2017,Chlamydia,25-29,9130,1344.4,679113
26,Michigan,MI,Midwest,2017,Gonorrhea,15-19,3334,503.8,661710
26,Michigan,MI,Midwest,2017,Gonorrhea,20-24,4811,682.4,705066
26,Michigan,MI,Midwest,2017,Gonorrhea,25-29,3467,510.5,679113
26,Michigan,MI,Midwest,2017,P&S Syphilis,15-19,39,5.9,661710
26,Michigan,MI,Midwest,2017,P&S Syphilis,20-24,103,14.6,705066
26,Michigan,MI,Midwest,2017,P&S Syphilis,25-29,107,15.8,679113
27,Minnesota,MN,Midwest,2017,Chlamydia,15-19,5912,1659.4,356273
27,Minnesota,MN,Midwest,2017,Chlamydia,20-24,8624,2381.2,362170
27,Minnesota,MN,Midwest,2017,Chlamydia,25-29,4403,1188.1,370592
27,Minnesota,MN,Midwest,2017,Gonorrhea,15-19,1166,327.3,356273
27,Minnesota,MN,Midwest,2017,Gonorrhea,20-24,1745,481.8,362170
27,Minnesota,MN,Midwest,2017,Gonorrhea,25-29,1351,364.5,370592
27,Minnesota,MN,Midwest,2017,P&S Syphilis,15-19,9,2.5,356273
27,Minnesota,MN,Midwest,2017,P&S Syphilis,20-24,60,16.6,362170
27,Minnesota,MN,Midwest,2017,P&S Syphilis,25-29,69,18.6,370592
28,Mississippi,MS,South,2017,Chlamydia,15-19,7020,3388.3,207184
28,Mississippi,MS,South,2017,Chlamydia,20-24,8216,3909.1,210176
28,Mississippi,MS,South,2017,Chlamydia,25-29,3362,1617.4,207864
28,Mississippi,MS,South,2017,Gonorrhea,15-19,2183,1053.6,207184
28,Mississippi,MS,South,2017,Gonorrhea,20-24,3173,1509.7,210176
28,Mississippi,MS,South,2017,Gonorrhea,25-29,1847,888.6,207864
28,Mississippi,MS,South,2017,P&S Syphilis,15-19,34,16.4,207184
28,Mississippi,MS,South,2017,P&S Syphilis,20-24,89,42.3,210176
28,Mississippi,MS,South,2017,P&S Syphilis,25-29,53,25.5,207864
29,Missouri,MO,Midwest,2017,Chlamydia,15-19,9615,2449.5,392529
29,Missouri,MO,Midwest,2017,Chlamydia,20-24,12207,2953.2,413348
29,Missouri,MO,Midwest,2017,Chlamydia,25-29,5703,1353.9,421228
29,Missouri,MO,Midwest,2017,Gonorrhea,15-19,2512,640.0,392529
29,Missouri,MO,Midwest,2017,Gonorrhea,20-24,3811,922.0,413348
29,Missouri,MO,Midwest,2017,Gonorrhea,25-29,2723,646.4,421228
29,Missouri,MO,Midwest,2017,P&S Syphilis,15-19,19,4.8,392529
29,Missouri,MO,Midwest,2017,P&S Syphilis,20-24,87,21.0,413348
29,Missouri,MO,Midwest,2017,P&S Syphilis,25-29,108,25.6,421228
30,Montana,MT,West,2017,Chlamydia,15-19,1310,2056.5,63700
30,Montana,MT,West,2017,Chlamydia,20-24,1604,2186.7,73353
30,Montana,MT,West,2017,Chlamydia,25-29,804,1152.8,69743
30,Montana,MT,West,2017,Gonorrhea,15-19,103,161.7,63700
30,Montana,MT,West,2017,Gonorrhea,20-24,211,287.7,73353
30,Montana,MT,West,2017,Gonorrhea,25-29,183,262.4,69743
30,Montana,MT,West,2017,P&S Syphilis,15-19,0,0.0,63700
30,Montana,MT,West,2017,P&S Syphilis,20-24,6,8.2,73353
30,Montana,MT,West,2017,P&S Syphilis,25-29,13,18.6,69743
31,Nebraska,NE,Midwest,2017,Chlamydia,15-19,2159,1659.2,130123
31,Nebraska,NE,Midwest,2017,Chlamydia,20-24,3328,2422.1,137401
31,Nebraska,NE,Midwest,2017,Chlamydia,25-29,1600,1266.0,126382
31,Nebraska,NE,Midwest,2017,Gonorrhea,15-19,420,322.8,130123
31,Nebraska,NE,Midwest,2017,Gonorrhea,20-24,728,529.8,137401
31,Nebraska,NE,Midwest,2017,Gonorrhea,25-29,593,469.2,126382
31,Nebraska,NE,Midwest,2017,P&S Syphilis,15-19,2,1.5,130123
31,Nebraska,NE,Midwest,2017,P&S Syphilis,20-24,4,2.9,137401
31,Nebraska,NE,Midwest,2017,P&S Syphilis,25-29,13,10.3,126382
32,Nevada,NV,West,2017,Chlamydia,15-19,3683,2058.9,178882
32,Nevada,NV,West,2017,Chlamydia,20-24,5626,3111.1,180836
32,Nevada,NV,West,2017,Chlamydia,25-29,3344,1500.7,222829
32,Nevada,NV,West,2017,Gonorrhea,15-19,721,403.1,178882
32,Nevada,NV,West,2017,Gonorrhea,20-24,1293,715.0,180836
32,Nevada,NV,West,2017,Gonorrhea,25-29,1260,565.5,222829
32,Nevada,NV,West,2017,P&S Syphilis,15-19,17,9.5,178882
32,Nevada,NV,West,2017,P&S Syphilis,20-24,73,40.4,180836
32,Nevada,NV,West,2017,P&S Syphilis,25-29,136,61.0,222829
33,New Hampshire,NH,Northeast,2017,Chlamydia,15-19,1048,1220.5,85866
33,New Hampshire,NH,Northeast,2017,Chlamydia,20-24,1948,2141.7,90956
33,New Hampshire,NH,Northeast,2017,Chlamydia,25-29,770,913.2,84319
33,New Hampshire,NH,Northeast,2017,Gonorrhea,15-19,40,46.6,85866
33,New Hampshire,NH,Northeast,2017,Gonorrhea,20-24,108,118.7,90956
33,New Hampshire,NH,Northeast,2017,Gonorrhea,25-29,115,136.4,84319
33,New Hampshire,NH,Northeast,2017,P&S Syphilis,15-19,0,0.0,85866
33,New Hampshire,NH,Northeast,2017,P&S Syphilis,20-24,3,3.3,90956
33,New Hampshire,NH,Northeast,2017,P&S Syphilis,25-29,11,13.0,84319
34,New Jersey,NJ,Northeast,2017,Chlamydia,15-19,7365,1316.0,559650
34,New Jersey,NJ,Northeast,2017,Chlamydia,20-24,14281,2561.5,557525
34,New Jersey,NJ,Northeast,2017,Chlamydia,25-29,6997,1223.9,571697
34,New Jersey,NJ,Northeast,2017,Gonorrhea,15-19,1492,266.6,559650
34,New Jersey,NJ,Northeast,2017,Gonorrhea,20-24,2708,485.7,557525
34,New Jersey,NJ,Northeast,2017,Gonorrhea,25-29,1941,339.5,571697
34,New Jersey,NJ,Northeast,2017,P&S Syphilis,15-19,21,3.8,559650
34,New Jersey,NJ,Northeast,2017,P&S Syphilis,20-24,98,17.6,557525
34,New Jersey,NJ,Northeast,2017,P&S Syphilis,25-29,111,19.4,571697
35,New Mexico,NM,West,2017,Chlamydia,15-19,3447,2476.5,139188
35,New Mexico,NM,West,2017,Chlamydia,20-24,4646,3225.6,144035
35,New Mexico,NM,West,2017,Chlamydia,25-29,2673,1842.6,145067
35,New Mexico,NM,West,2017,Gonorrhea,15-19,618,444.0,139188
35,New Mexico,NM,West,2017,Gonorrhea,20-24,1108,769.3,144035
35,New Mexico,NM,West,2017,Gonorrhea,25-29,988,681.1,145067
35,New Mexico,NM,West,2017,P&S Syphilis,15-19,9,6.5,139188
35,New Mexico,NM,West,2017,P&S Syphilis,20-24,43,29.9,144035
35,New Mexico,NM,West,2017,P&S Syphilis,25-29,39,26.9,145067
36,New York,NY,Northeast,2017,Chlamydia,15-19,27129,2257.0,1201994
36,New York,NY,Northeast,2017,Chlamydia,20-24,38794,2922.2,1327561
36,New York,NY,Northeast,2017,Chlamydia,25-29,23334,1565.2,1490800
36,New York,NY,Northeast,2017,Gonorrhea,15-19,4571,380.3,1201994
36,New York,NY,Northeast,2017,Gonorrhea,20-24,7986,601.5,1327561
36,New York,NY,Northeast,2017,Gonorrhea,25-29,8165,547.7,1490800
36,New York,NY,Northeast,2017,P&S Syphilis,15-19,90,7.5,1201994
36,New York,NY,Northeast,2017,P&S Syphilis,20-24,356,26.8,1327561
36,New York,NY,Northeast,2017,P&S Syphilis,25-29,568,38.1,1490800
37,North Carolina,NC,South,2017,Chlamydia,15-19,18121,2663.0,680473
37,North Carolina,NC,South,2017,Chlamydia,20-24,24297,3476.8,698832
37,North Carolina,NC,South,2017,Chlamydia,25-29,11031,1542.4,715184
37,North Carolina,NC,South,2017,Gonorrhea,15-19,4209,618.6,680473
37,North Carolina,NC,South,2017,Gonorrhea,20-24,7186,1028.3,698832
37,North Carolina,NC,South,2017,Gonorrhea,25-29,4982,696.6,715184
37,North Carolina,NC,South,2017,P&S Syphilis,15-19,63,9.3,680473
37,North Carolina,NC,South,2017,P&S Syphilis,20-24,250,35.8,698832
37,North Carolina,NC,South,2017,P&S Syphilis,25-29,261,36.5,715184
38,North Dakota,ND,Midwest,2017,Chlamydia,15-19,719,1528.4,47043
38,North Dakota,ND,Midwest,2017,Chlamydia,20-24,1274,1970.2,64663
38,North Dakota,ND,Midwest,2017,Chlamydia,25-29,686,1127.5,60843
38,North Dakota,ND,Midwest,2017,Gonorrhea,15-19,136,289.1,47043
38,North Dakota,ND,Midwest,2017,Gonorrhea,20-24,276,426.8,64663
38,North Dakota,ND,Midwest,2017,Gonorrhea,25-29,235,386.3,60843
38,North Dakota,ND,Midwest,2017,P&S Syphilis,15-19,4,8.5,47043
38,North Dakota,ND,Midwest,2017,P&S Syphilis,20-24,10,15.5,64663
38,North Dakota,ND,Midwest,2017,P&S Syphilis,25-29,4,6.6,60843
39,Ohio,OH,Midwest,2017,Chlamydia,15-19,18903,2463.0,767479
39,Ohio,OH,Midwest,2017,Chlamydia,20-24,22924,2992.5,766048
39,Ohio,OH,Midwest,2017,Chlamydia,25-29,10562,1323.9,797794
39,Ohio,OH,Midwest,2017,Gonorrhea,15-19,4650,605.9,767479
39,Ohio,OH,Midwest,2017,Gonorrhea,20-24,6966,909.3,766048
39,Ohio,OH,Midwest,2017,Gonorrhea,25-29,5142,644.5,797794
39,Ohio,OH,Midwest,2017,P&S Syphilis,15-19,29,3.8,767479
39,Ohio,OH,Midwest,2017,P&S Syphilis,20-24,167,21.8,766048
39,Ohio,OH,Midwest,2017,P&S Syphilis,25-29,205,25.7,797794
40,Oklahoma,OK,South,2017,Chlamydia,15-19,6120,2323.5,263396
40,Oklahoma,OK,South,2017,Chlamydia,20-24,8092,2939.3,275304
40,Oklahoma,OK,South,2017,Chlamydia,25-29,3933,1400.8,280768
40,Oklahoma,OK,South,2017,Gonorrhea,15-19,1573,597.2,263396
40,Oklahoma,OK,South,2017,Gonorrhea,20-24,2434,884.1,275304
40,Oklahoma,OK,South,2017,Gonorrhea,25-29,2073,738.3,280768
40,Oklahoma,OK,South,2017,P&S Syphilis,15-19,19,7.2,263396
40,Oklahoma,OK,South,2017,P&S Syphilis,20-24,69,25.1,275304
40,Oklahoma,OK,South,2017,P&S Syphilis,25-29,86,30.6,280768
41,Oregon,OR,West,2017,Chlamydia,15-19,4729,1917.9,246572
41,Oregon,OR,West,2017,Chlamydia,20-24,6339,2389.6,265275
41,Oregon,OR,West,2017,Chlamydia,25-29,3411,1142.4,298582
41,Oregon,OR,West,2017,Gonorrhea,15-19,499,202.4,246572
41,Oregon,OR,West,2017,Gonorrhea,20-24,1023,385.6,265275
41,Oregon,OR,West,2017,Gonorrhea,25-29,1092,365.7,298582
41,Oregon,OR,West,2017,P&S Syphilis,15-19,9,3.7,246572
41,Oregon,OR,West,2017,P&S Syphilis,20-24,53,20.0,265275
41,Oregon,OR,West,2017,P&S Syphilis,25-29,65,21.8,298582
42,Pennsylvania,PA,Northeast,2017,Chlamydia,15-19,15879,1950.8,813974
42,Pennsylvania,PA,Northeast,2017,Chlamydia,20-24,21257,2572.1,826445
42,Pennsylvania,PA,Northeast,2017,Chlamydia,25-29,10386,1193.7,870068
42,Pennsylvania,PA,Northeast,2017,Gonorrhea,15-19,2608,320.4,813974
42,Pennsylvania,PA,Northeast,2017,Gonorrhea,20-24,4315,522.1,826445
42,Pennsylvania,PA,Northeast,2017,Gonorrhea,25-29,3430,394.2,870068
42,Pennsylvania,PA,Northeast,2017,P&S Syphilis,15-19,33,4.1,813974
42,Pennsylvania,PA,Northeast,2017,P&S Syphilis,20-24,132,16.0,826445
42,Pennsylvania,PA,Northeast,2017,P&S Syphilis,25-29,212,24.4,870068
44,Rhode Island,RI,Northeast,2017,Chlamydia,15-19,1503,2087.0,72017
44,Rhode Island,RI,Northeast,2017,Chlamydia,20-24,2140,2743.3,78008
44,Rhode Island,RI,Northeast,2017,Chlamydia,25-29,840,1103.5,76121
44,Rhode Island,RI,Northeast,2017,Gonorrhea,15-19,176,244.4,72017
44,Rhode Island,RI,Northeast,2017,Gonorrhea,20-24,300,384.6,78008
44,Rhode Island,RI,Northeast,2017,Gonorrhea,25-29,240,315.3,76121
44,Rhode Island,RI,Northeast,2017,P&S Syphilis,15-19,6,8.3,72017
44,Rhode Island,RI,Northeast,2017,P&S Syphilis,20-24,16,20.5,78008
44,Rhode Island,RI,Northeast,2017,P&S Syphilis,25-29,10,13.1,76121
45,South Carolina,SC,South,2017,Chlamydia,15-19,9451,2934.6,322054
45,South Carolina,SC,South,2017,Chlamydia,20-24,12274,3669.6,334478
45,South Carolina,SC,South,2017,Chlamydia,25-29,5783,1648.3,350846
45,South Carolina,SC,South,2017,Gonorrhea,15-19,2612,811.0,322054
45,South Carolina,SC,South,2017,Gonorrhea,20-24,4088,1222.2,334478
45,South Carolina,SC,South,2017,Gonorrhea,25-29,2703,770.4,350846
45,South Carolina,SC,South,2017,P&S Syphilis,15-19,25,7.8,322054
45,South Carolina,SC,South,2017,P&S Syphilis,20-24,95,28.4,334478
45,South Carolina,SC,South,2017,P&S Syphilis,25-29,71,20.2,350846
46,South Dakota,SD,Midwest,2017,Chlamydia,15-19,1096,1918.0,57143
46,South Dakota,SD,Midwest,2017,Chlamydia,20-24,1663,2763.1,60186
46,South Dakota,SD,Midwest,2017,Chlamydia,25-29,852,1467.2,58070
46,South Dakota,SD,Midwest,2017,Gonorrhea,15-19,235,411.3,57143
